userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp
2389689,161182,1,3,8,2,11626,4,"[233704, 118819, 113705, 254878, 255783, 239289, 174658]","[175481, 238189, 111124]","[246498, 233702, 254452, 228019, 108417, 233703, 233704, 118819, 113705, 254878, 255783, 239289, 174658]","[254315, 254537, 253388, 175481, 238189, 111124]","[247699, 246803, 110213, 242533, 242638, 247494, 110174, 187809, 236984, 156782, 215031, 103774, 248902, 237086, 215039, 65841, 110841, 187711, 113502, 41315, 233699, 252437, 109769, 154254, 233700, 179822, 233701, 111123, 246498, 233702, 254452, 228019, 108417, 233703, 233704, 118819, 113705, 254878, 255783, 239289, 174658]","[247868, 185578, 113501, 143844, 110348, 251089, 252070, 248848, 253763, 253098, 158915, 254315, 254537, 253388, 175481, 238189, 111124]",1,1523923200
2648980,247216,1,3,8,10,11626,4,[],[1021669],[],[1021669],[],[1021669],0,1513036800
677428,58464,6,3,8,2,11626,4,[],[],[],[],[],[],1,1513468800
2157480,153952,4,3,8,2,19759,4,[],[692484],[],[692484],[],"[28798, 692484]",0,1522972800
1670719,171665,0,3,8,2,20572,3,[252873],[],[252873],[],"[243893, 228288, 228289, 252873]",[1011143],1,1515974400
2185644,254189,3,3,8,2,11626,4,"[235605, 254243]","[112675, 58520, 254604]","[235605, 254243]","[249947, 235604, 252816, 114453, 252337, 112734, 254902, 253536, 235981, 252886, 112675, 58520, 254604]","[248927, 251973, 235605, 254243]","[244589, 235601, 237113, 215028, 215019, 243782, 247222, 246869, 246954, 247278, 235602, 248075, 247792, 237117, 247116, 248361, 248125, 248810, 215029, 118936, 248436, 111078, 136219, 235979, 235978, 227437, 235603, 251352, 248791, 252470, 249947, 235604, 252816, 114453, 252337, 112734, 254902, 253536, 235981, 252886, 112675, 58520, 254604]",0,1520467200
2110287,247590,6,3,8,2,11626,4,"[245669, 185935, 246733, 236288, 246893, 246709, 247737]","[183327, 245691, 247602, 246958]","[208202, 100157, 1161623, 149409, 244615, 1049551, 245459, 245669, 185935, 246733, 236288, 246893, 246709, 247737]","[172037, 1174019, 243665, 956821, 245370, 183327, 245691, 247602, 246958]","[208202, 100157, 1161623, 149409, 244615, 1049551, 245459, 245669, 185935, 246733, 236288, 246893, 246709, 247737]","[63810, 172037, 1174019, 243665, 956821, 245370, 183327, 245691, 247602, 246958]",1,1508025600
1529062,278,4,3,8,2,17890,6,[],[],[],[],[],[],0,1507248000
2804871,47096,0,3,8,2,18048,4,[],[169004],[],[169004],[1358832],[169004],0,1522022400
802463,132418,5,3,8,10,19997,4,[],[],[],[],[],[],0,1503100800
2270094,242909,6,3,8,2,11626,3,[],[],[],[],[],[],1,1509235200
112064,120885,5,3,8,9,11626,3,[],[252752],[],"[120889, 241133, 183411, 248720, 252752]",[],"[166892, 245485, 244239, 109329, 178350, 176671, 231147, 215680, 112569, 1086555, 186206, 245204, 247899, 214337, 234532, 256625, 249037, 120889, 241133, 183411, 248720, 252752]",0,1516406400
1167400,3400,4,3,8,10,18040,5,"[2791, 3399, 118197]",[],"[2791, 3399, 118197]",[],"[19703, 159284, 171674, 2791, 3399, 118197]",[134193],1,1522972800
1051780,19766,3,3,8,2,11626,3,[142355],[],[142355],[],[142355],[],1,1503532800
1465203,255206,3,3,8,2,20345,4,"[254813, 220966]","[228684, 254783, 254405, 237113]","[220953, 254813, 220966]","[252912, 253195, 253818, 254075, 228684, 254783, 254405, 237113]","[246818, 237117, 184444, 237115, 249284, 148834, 220953, 254813, 220966]","[148536, 246893, 237114, 220964, 187836, 248022, 249409, 249045, 248697, 249975, 251973, 251990, 251817, 240464, 252212, 252813, 252912, 253195, 253818, 254075, 228684, 254783, 254405, 237113]",0,1520467200
566841,223469,4,3,8,8,20022,4,[],[],[],[],[],"[222789, 223453]",0,1515715200
1245355,162809,6,3,8,2,20078,4,[178112],[],[178112],[],[178112],[],1,1503187200
275639,250805,3,3,8,2,11626,4,[],[],[],[],"[238757, 249431, 166550]","[246709, 247382, 253538, 788121]",1,1523491200
1622825,212876,4,3,8,9,19065,4,[],[],[],[],[],[724474],0,1509062400
1308274,4878,1,3,8,2,11626,4,[],[],[],[],"[223955, 4878, 644019, 1225864]",[],1,1517270400
1041446,47569,6,3,8,2,11626,4,[],[],[],[],[],[],0,1509235200
2027158,75738,2,3,8,8,19043,4,[114773],"[217940, 8861]","[68707, 114773]","[81823, 82628, 217940, 8861]","[36279, 66980, 25472, 145232, 40939, 68707, 114773]","[198871, 51710, 81823, 82628, 217940, 8861]",0,1514937600
2816180,125989,5,3,8,2,11626,4,[],[],[],[],[22175],[],0,1525478400
1486236,156212,3,3,8,9,11626,3,[],[],[],[],[],[],0,1503532800
2738363,34065,2,3,8,10,11626,3,[],[],[],[],[],[],1,1504051200
1090032,159791,0,3,8,10,11626,4,"[309222, 101421, 309161, 178531, 178657, 395722, 139558, 142249, 1039015, 203366, 140097, 1136123, 139004, 13614]","[839329, 881660, 800122, 57397, 156284, 749741, 103597, 21520, 772644]","[309222, 101421, 309161, 178531, 178657, 395722, 139558, 142249, 1039015, 203366, 140097, 1136123, 139004, 13614]","[839329, 881660, 800122, 57397, 156284, 749741, 103597, 21520, 772644]","[195525, 195519, 1340, 178861, 227761, 192145, 227314, 203154, 156164, 84152, 142850, 1217600, 156200, 217998, 309222, 101421, 309161, 178531, 178657, 395722, 139558, 142249, 1039015, 203366, 140097, 1136123, 139004, 13614]","[969050, 50465, 839329, 881660, 800122, 57397, 156284, 749741, 103597, 21520, 772644]",1,1510531200
242863,245345,5,3,8,10,19773,4,[],"[244001, 245176]",[],"[244001, 245176]",[],"[244001, 245176]",0,1504310400
2600998,255589,6,3,8,10,19925,4,"[254722, 254722, 244985, 237214]","[250240, 250360, 255177, 255177, 250456, 250529]","[234752, 237213, 246477, 254289, 254289, 254722, 254722, 244985, 237214]","[246394, 250240, 250360, 255177, 255177, 250456, 250529]","[102164, 245694, 214371, 247046, 247046, 187804, 248210, 248210, 311260, 1090801, 1219119, 739024, 234751, 408970, 408970, 809122, 249373, 249373, 249431, 248733, 241764, 251534, 252266, 252409, 249681, 246145, 234752, 237213, 246477, 254289, 254289, 254722, 254722, 244985, 237214]","[248315, 1106889, 498837, 1071443, 535305, 46872, 165311, 248566, 241908, 241964, 241947, 251486, 242245, 1166796, 246394, 250240, 250360, 255177, 255177, 250456, 250529]",0,1521331200
1671903,258027,2,3,8,2,11626,0,[],[],[],[],[],[620],0,1516752000
1310086,180990,2,3,8,2,19060,1,"[42040, 149757, 42170, 818450, 30830, 143015, 1079757]","[248133, 724371, 203878]","[179835, 256575, 111068, 147108, 42040, 149757, 42170, 818450, 30830, 143015, 1079757]","[256646, 248133, 724371, 203878]","[246877, 228375, 184794, 256573, 179835, 256575, 111068, 147108, 42040, 149757, 42170, 818450, 30830, 143015, 1079757]","[103079, 159963, 246397, 187804, 179833, 256646, 248133, 724371, 203878]",0,1523404800
1976270,234232,0,3,8,2,11626,3,"[33746, 237101, 175554, 118948]",[],"[248844, 178666, 248436, 178557, 187958, 251239, 240468, 33746, 237101, 175554, 118948]",[],"[243314, 153706, 120870, 142517, 237100, 178550, 180501, 239967, 120873, 136536, 233961, 148566, 237978, 178625, 78462, 142234, 248844, 178666, 248436, 178557, 187958, 251239, 240468, 33746, 237101, 175554, 118948]","[71645, 237118, 237116, 237114, 237117, 237115]",1,1515369600
1796640,173876,3,3,8,9,19786,4,[],[],[],[255960],[],[255960],0,1528934400
2416523,122011,5,3,8,9,19623,3,"[151125, 198866]","[24260, 67177, 67209]","[23523, 151125, 198866]","[24217, 67232, 24260, 67177, 67209]","[67009, 130153, 47266, 67120, 151156, 198853, 17439, 151247, 112012, 23523, 151125, 198866]","[47242, 67810, 67246, 107829, 108827, 22843, 24217, 67232, 24260, 67177, 67209]",1,1520035200
2748965,100691,3,3,8,7,11626,4,[],[],[],[],"[750686, 612499, 554992]",[1314532],1,1515628800
975848,250750,6,3,8,2,11626,3,"[244729, 160246, 183969, 250100, 238637, 874242, 180202, 172655, 254934, 105682, 255416, 810969, 167032, 177338, 250519, 250349, 112709, 255349, 255416, 181206, 1103790, 162970, 250478, 254915, 1280098, 1311219, 255458, 255630, 255460, 250606, 255499, 106528, 236564, 113378, 113378, 183550, 255872, 255734, 255983]",[],"[165299, 166734, 825223, 253927, 254093, 236546, 251990, 246475, 250114, 254435, 245241, 178081, 169854, 254608, 253725, 1362885, 254239, 255012, 241738, 235519, 244281, 113377, 250082, 61605, 255337, 255084, 255091, 253165, 251323, 255198, 253514, 255000, 250423, 244729, 160246, 183969, 250100, 238637, 874242, 180202, 172655, 254934, 105682, 255416, 810969, 167032, 177338, 250519, 250349, 112709, 255349, 255416, 181206, 1103790, 162970, 250478, 254915, 1280098, 1311219, 255458, 255630, 255460, 250606, 255499, 106528, 236564, 113378, 113378, 183550, 255872, 255734, 255983]",[184768],"[835809, 1277333, 106334, 244481, 58584, 249975, 44382, 137238, 178349, 165477, 106335, 106438, 113388, 247515, 980057, 184273, 939117, 237302, 182683, 1028498, 252813, 180037, 153292, 947309, 241641, 652834, 235516, 62855, 252212, 228266, 165954, 170022, 110702, 242244, 187417, 1041524, 112081, 253818, 705744, 236969, 175611, 253346, 173092, 946728, 168029, 63110, 103341, 150437, 892909, 172880, 145859, 253971, 175670, 63313, 254244, 172567, 101920, 111068, 183587, 186665, 165299, 166734, 825223, 253927, 254093, 236546, 251990, 246475, 250114, 254435, 245241, 178081, 169854, 254608, 253725, 1362885, 254239, 255012, 241738, 235519, 244281, 113377, 250082, 61605, 255337, 255084, 255091, 253165, 251323, 255198, 253514, 255000, 250423, 244729, 160246, 183969, 250100, 238637, 874242, 180202, 172655, 254934, 105682, 255416, 810969, 167032, 177338, 250519, 250349, 112709, 255349, 255416, 181206, 1103790, 162970, 250478, 254915, 1280098, 1311219, 255458, 255630, 255460, 250606, 255499, 106528, 236564, 113378, 113378, 183550, 255872, 255734, 255983]","[108191, 498456, 248663, 227804, 153474, 781756, 174810, 594172, 177480, 171967, 246285, 163657, 184768]",1,1523145600
2873547,88222,2,3,8,2,11626,4,[],[],[],[],[],[],1,1512518400
22365,22633,3,3,8,2,11626,5,[],[],[],[],[],"[45589, 11685]",0,1512604800
1237671,76994,5,3,8,7,19780,3,[],[],"[142591, 105368]",[],"[142591, 105368]",[],0,1508544000
905755,90282,5,3,8,2,11626,4,[],[],[],[],"[1270728, 630067, 954290]",[1329138],1,1515196800
2222066,219787,0,3,8,10,17816,4,[],[],[],[],"[249125, 250407]",[],1,1530489600
900690,187749,2,3,8,2,18482,3,[241045],[],"[187288, 142247, 244219, 1242559, 241045]",[],"[187288, 142247, 244219, 1242559, 241045]",[178957],0,1510099200
1692823,151029,5,3,8,7,11626,4,[604257],"[151015, 470479]","[405693, 472506, 604257]","[157470, 445200, 291519, 339654, 134000, 263044, 281583, 151015, 470479]","[29331, 310876, 649914, 275430, 656776, 328554, 458350, 405873, 603311, 473940, 585407, 370167, 330229, 467938, 552720, 481745, 281149, 351631, 584273, 339784, 465062, 405693, 472506, 604257]","[439957, 275497, 276952, 570699, 280656, 139700, 354613, 354613, 570699, 570699, 78779, 157470, 445200, 291519, 339654, 134000, 263044, 281583, 151015, 470479]",0,1520035200
1452289,139027,1,3,8,10,11626,3,[],[],"[34816, 53580, 137772]","[538582, 1003980, 980561, 189861]","[34816, 53580, 137772]","[538582, 1003980, 980561, 189861]",0,1512432000
698777,159493,1,3,8,8,11626,3,[],[],[],[],[],[],0,1514851200
2412691,98223,1,3,8,2,11626,6,[],[986532],[],"[527000, 986532]",[],"[1171354, 527000, 986532]",0,1523923200
1263531,238652,2,3,8,2,11626,4,[],[],[],[],[],[],0,1514332800
2010726,253539,1,3,8,2,20467,4,"[248791, 243672, 252470, 252816, 114453, 114498]","[252001, 235416]","[251618, 37527, 247993, 239285, 175358, 251849, 140281, 248791, 243672, 252470, 252816, 114453, 114498]","[252001, 235416]","[177116, 227436, 9479, 182543, 243811, 215028, 244469, 179481, 237113, 245926, 243782, 245902, 136536, 215066, 239272, 152515, 247278, 236975, 112154, 243927, 247735, 215027, 244405, 8200, 245818, 215058, 118936, 248125, 236977, 249178, 235415, 177119, 1335145, 251618, 37527, 247993, 239285, 175358, 251849, 140281, 248791, 243672, 252470, 252816, 114453, 114498]","[242459, 231356, 244322, 235412, 248927, 252001, 235416]",0,1517270400
1097202,251243,6,3,34,9,11626,4,[],[58556],[144244],[58556],"[153096, 145346, 164966, 144244]","[155428, 100927, 58556]",0,1514678400
971484,251750,0,3,8,2,11626,4,"[251845, 111123, 102160]",[],"[251845, 111123, 102160]",[],"[169639, 184662, 613642, 613643, 629200, 243801, 178843, 206142, 65414, 149097, 212005, 113803, 247981, 113945, 178747, 162913, 251845, 111123, 102160]",[108045],1,1516579200
2233701,239258,3,3,8,2,19343,4,"[256048, 241202, 254953, 256110, 256012, 78496, 256021, 253233, 219357, 58582]","[218988, 250796, 256135, 215409, 185026, 233129, 63859, 241221, 219000, 254728, 256587, 256225, 253173, 219100, 219020, 111609, 219205, 250961, 250236, 244281, 219150, 239254, 251067, 250920, 155745, 179771, 219017, 219540, 228373]","[237981, 250719, 236322, 256161, 255707, 255912, 242134, 256048, 241202, 254953, 256110, 256012, 78496, 256021, 253233, 219357, 58582]","[61868, 254727, 250612, 215400, 237092, 255471, 255730, 255519, 177255, 178721, 143222, 246803, 245043, 255457, 220007, 255565, 186224, 255581, 120620, 255768, 255865, 255969, 250540, 255724, 256042, 109897, 256069, 173653, 255534, 113601, 255721, 255590, 157440, 252400, 112104, 256206, 215407, 113987, 255138, 255705, 254044, 120910, 250633, 250637, 177173, 256263, 219011, 256142, 248173, 255784, 163259, 177053, 216232, 113379, 219082, 220984, 250586, 256251, 218997, 173153, 255491, 255970, 237312, 218988, 250796, 256135, 215409, 185026, 233129, 63859, 241221, 219000, 254728, 256587, 256225, 253173, 219100, 219020, 111609, 219205, 250961, 250236, 244281, 219150, 239254, 251067, 250920, 155745, 179771, 219017, 219540, 228373]","[114282, 247970, 247699, 251255, 108417, 251828, 248549, 248809, 237101, 252377, 252464, 252519, 253593, 252310, 228371, 179118, 252886, 241755, 253893, 147121, 157998, 255347, 169637, 255483, 237981, 250719, 236322, 256161, 255707, 255912, 242134, 256048, 241202, 254953, 256110, 256012, 78496, 256021, 253233, 219357, 58582]","[245105, 217121, 251317, 215391, 113561, 241808, 106435, 249269, 110947, 185976, 240464, 251189, 166671, 252001, 248791, 109298, 153437, 877538, 108034, 162556, 108033, 1297332, 252200, 182329, 165053, 249376, 253378, 108825, 253085, 246821, 248264, 1339818, 1289262, 251972, 253550, 114498, 253763, 110190, 252471, 242644, 252807, 248298, 110191, 256633, 253870, 114583, 114238, 121928, 112526, 184564, 169690, 172015, 180263, 254066, 253083, 251199, 110456, 254021, 253731, 253388, 254098, 114476, 253954, 215395, 109495, 250228, 253477, 240988, 254243, 253781, 254466, 254175, 254635, 159128, 246912, 179398, 113528, 254902, 239811, 239968, 241115, 184594, 239257, 254755, 254325, 250120, 254084, 254641, 240087, 250057, 253820, 254189, 111701, 113377, 187503, 253701, 254155, 252809, 215389, 254913, 109467, 215399, 215385, 215401, 254872, 251986, 254584, 120830, 249422, 177540, 881178, 734579, 228365, 252920, 250255, 113893, 254629, 254277, 157899, 114477, 154669, 250543, 254827, 255036, 255144, 255501, 219964, 182730, 254866, 173244, 254985, 186161, 255456, 178259, 254633, 177028, 100461, 182073, 255189, 234583, 113796, 255307, 253265, 112868, 239256, 113378, 253787, 220006, 215356, 120657, 255339, 254644, 215405, 254337, 61868, 254727, 250612, 215400, 237092, 255471, 255730, 255519, 177255, 178721, 143222, 246803, 245043, 255457, 220007, 255565, 186224, 255581, 120620, 255768, 255865, 255969, 250540, 255724, 256042, 109897, 256069, 173653, 255534, 113601, 255721, 255590, 157440, 252400, 112104, 256206, 215407, 113987, 255138, 255705, 254044, 120910, 250633, 250637, 177173, 256263, 219011, 256142, 248173, 255784, 163259, 177053, 216232, 113379, 219082, 220984, 250586, 256251, 218997, 173153, 255491, 255970, 237312, 218988, 250796, 256135, 215409, 185026, 233129, 63859, 241221, 219000, 254728, 256587, 256225, 253173, 219100, 219020, 111609, 219205, 250961, 250236, 244281, 219150, 239254, 251067, 250920, 155745, 179771, 219017, 219540, 228373]",0,1527724800
492084,19981,5,3,8,2,19786,5,"[6998, 54302, 136604]","[152549, 152551, 57902]","[19965, 205864, 234582, 78402, 157432, 6998, 54302, 136604]","[211055, 325031, 152549, 152551, 57902]","[153012, 57942, 1238734, 164949, 257489, 718369, 164677, 33353, 233979, 64130, 177751, 142355, 33766, 32189, 33764, 105466, 118657, 178679, 19965, 205864, 234582, 78402, 157432, 6998, 54302, 136604]","[1079434, 35994, 206284, 158279, 211055, 325031, 152549, 152551, 57902]",1,1523059200
2572863,156208,2,3,8,10,17935,3,[],[],[],[],[],[],1,1503446400
1556382,159844,0,3,8,2,20284,3,[],[],[],[],[],[],0,1504483200
1142808,235939,2,3,8,2,19615,3,[],"[62693, 234198, 235938, 1104924]",[],"[235936, 134472, 1281457, 62167, 62693, 234198, 235938, 1104924]",[],"[168124, 235934, 235935, 235936, 134472, 1281457, 62167, 62693, 234198, 235938, 1104924]",0,1518566400
2773028,250493,6,3,8,2,11626,4,"[253385, 247515, 252825, 253340]","[238123, 185729, 235928]","[20243, 237897, 244704, 252883, 111180, 246261, 236418, 252403, 209359, 112983, 253385, 247515, 252825, 253340]","[238123, 185729, 235928]","[100167, 132238, 133131, 162587, 99232, 175532, 247554, 149180, 249441, 248663, 249401, 112081, 247553, 99655, 242020, 155190, 146590, 232375, 1150462, 525437, 252293, 815342, 247827, 1162620, 167884, 178038, 20243, 237897, 244704, 252883, 111180, 246261, 236418, 252403, 209359, 112983, 253385, 247515, 252825, 253340]","[232373, 164830, 1074431, 96092, 160672, 106561, 1140516, 205911, 238123, 185729, 235928]",1,1520726400
1692933,198265,0,3,8,8,18927,3,[],[],[],[],[],[],0,1503273600
419100,3152,5,3,8,2,19364,4,[],[],[],[],[],"[1305754, 786641, 215483, 142527, 93577]",0,1515801600
2126153,140514,6,3,8,8,11626,4,[],[],[],[],[312894],[],1,1513468800
2148339,75500,6,3,8,10,19209,4,[],"[443950, 958211]",[],"[443950, 958211]",[],"[443950, 958211]",1,1519516800
645633,151154,1,3,8,10,11626,4,[],[23605],[],"[67786, 68686, 68716, 68694, 23605]",[],"[67786, 68686, 68716, 68694, 23605]",0,1506988800
1063680,183055,5,3,8,9,11626,4,[],[],[],[],[],[],1,1519430400
1061110,121071,1,3,8,10,20275,4,[],[],[],[],[],[],0,1510012800
1237109,178592,5,3,8,8,11626,4,"[101928, 20935]","[876290, 156373, 156352]","[37578, 101928, 20935]","[363489, 14280, 876290, 156373, 156352]","[130849, 100625, 178537, 21056, 13638, 63706, 37578, 101928, 20935]","[145732, 178535, 798959, 363489, 14280, 876290, 156373, 156352]",0,1523664000
383306,378330,1,4,9,10,11626,6,[],[1012930],[],[1012930],[],"[843806, 1012930]",0,1523318400
1018431,266110,0,4,9,9,2188,4,[],[],[226048],[],"[291525, 461263, 726838, 275520, 410868, 721799, 226048]","[1298632, 1127109, 1282540, 987067, 848741, 1209597]",1,1515369600
1410785,265133,3,4,9,10,16349,3,[],[],[],[],[],[],1,1518048000
1666643,323354,5,4,9,10,17329,3,[],[],[],[],"[419703, 536999, 275353]",[],1,1513987200
743053,267582,1,4,9,7,11626,3,[],[],[],[],"[604081, 415576, 271856, 1202939, 1119164]","[1024744, 1050388]",1,1520899200
266787,264013,3,4,9,10,16161,4,[],[],[],[],[],[],0,1524700800
892486,371162,3,4,9,10,8638,4,[],[],[],[],[],[],0,1515628800
1351166,372867,2,4,9,9,11626,4,[],[],[],[],[],[],1,1511913600
2336539,275743,3,4,9,8,17352,4,[],[],[],[],[],[],1,1525910400
2624466,719456,0,4,9,6,13491,3,"[798610, 330550, 1269157, 971548, 1240520, 407885, 379041, 298121, 333897, 817972, 330650, 1228328, 1209992, 1212484, 190740, 915843, 1141216, 193843, 311425, 199316, 1063929, 337709, 1336085, 911109, 1166225, 1067225, 252959, 1211482, 927154, 394362, 852802, 395694, 422698, 1311450, 83074, 83075, 432462, 432454, 354422, 775629, 362725, 73948, 1325927, 814644, 889831, 821589, 686553, 905623, 374341]","[749025, 937555, 928335, 322464]","[798610, 330550, 1269157, 971548, 1240520, 407885, 379041, 298121, 333897, 817972, 330650, 1228328, 1209992, 1212484, 190740, 915843, 1141216, 193843, 311425, 199316, 1063929, 337709, 1336085, 911109, 1166225, 1067225, 252959, 1211482, 927154, 394362, 852802, 395694, 422698, 1311450, 83074, 83075, 432462, 432454, 354422, 775629, 362725, 73948, 1325927, 814644, 889831, 821589, 686553, 905623, 374341]","[749025, 937555, 928335, 322464]","[798610, 330550, 1269157, 971548, 1240520, 407885, 379041, 298121, 333897, 817972, 330650, 1228328, 1209992, 1212484, 190740, 915843, 1141216, 193843, 311425, 199316, 1063929, 337709, 1336085, 911109, 1166225, 1067225, 252959, 1211482, 927154, 394362, 852802, 395694, 422698, 1311450, 83074, 83075, 432462, 432454, 354422, 775629, 362725, 73948, 1325927, 814644, 889831, 821589, 686553, 905623, 374341]","[749025, 937555, 928335, 322464]",1,1524441600
1763765,312474,3,4,9,9,11626,3,"[150268, 146396]",[],"[58038, 17819, 264306, 150268, 146396]",[951160],"[1354332, 343086, 58038, 17819, 264306, 150268, 146396]","[862535, 224036, 1100302, 951160]",1,1524096000
