click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag
0,0,74637,1,1,1,1,0,1,1,4,9789,0,12488,16374,7135,117,0,0,0,3,169,31766,368,492,2,1,1,1,2,0,0,0,2
0,0,10068,8,1,1,1,1,1,1,2,9775,0,12695,3615,4888,117,25483,8926,0,1,55,8192,5861,1978,2,0,1,1,0,2,2,0,0
0,0,156931,0,0,0,0,0,0,0,0,9772,1,4750,293,0,12,0,0,0,1,34,25642,2521,38,0,1,1,5,5,0,0,0,0
0,0,122862,1,8,1,5,0,2,1,0,9772,1,4750,969,0,12,19847,0,49,3,840,50401,29205,16619,0,1,4,3,3,1,0,0,0
0,0,194859,1,5,1,2,0,2,1,0,9765,6,92864,10295,9973,221,0,0,11065,1,403,68992,37884,400,0,0,1,0,0,0,0,0,0
0,0,181770,17,11,1,6,1,1,1,3,9764,0,6026,3330,3570,117,2350,1851,331,3,7,125,13736,38,0,0,1,0,3,0,0,0,0
0,0,23852,1,8,1,5,0,1,1,0,9762,18,92854,2095,0,0,0,0,0,1,38,125,356,914,0,0,1,0,0,0,0,0,0
0,0,187496,1,8,1,5,0,2,1,0,9756,25,37681,15425,4442,756,0,5680,8848,1,98,67256,17028,29,1,0,1,0,2,0,3,1,0
0,0,96911,68,3,2,1,1,2,1,4,9756,25,37681,6941,4442,0,0,0,0,3,66,575,25481,527,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9756,25,37681,63464,4442,0,0,0,0,3,298,344,53559,2590,1,1,1,0,0,0,0,0,2
0,0,185261,17,11,1,6,3,1,1,2,9741,4,41175,116,26630,21,0,0,1313,1,2,1110,1339,165,7,0,1,1,4,0,0,4,0
0,0,162252,1,6,1,4,0,1,1,1,9727,1,72567,803,43813,12,0,0,200,1,1,60975,5,424,4,0,2,1,4,0,0,1,1
0,0,9073,21,3,2,1,1,1,1,4,9717,3,53880,434,27229,0,0,0,0,3,2,29744,526,3190,5,0,1,2,0,0,0,0,0
0,0,143279,1,1,1,1,0,1,1,2,9710,1,92401,1430,823,12,0,0,0,3,614,1,679,6,0,0,1,4,1,0,0,0,0
0,0,137570,19,3,2,1,1,1,1,2,9710,1,92401,3030,823,12,0,237,6,3,38,9343,1850,1196,2,1,1,2,3,0,0,2,0
0,0,152571,1,3,2,1,0,1,1,2,9682,4,15607,1184,8878,0,0,0,0,3,0,0,0,80,0,0,0,0,0,0,0,0,2
0,0,25057,1,12,2,3,0,1,1,4,9667,4,92157,206,43630,21,94625,0,0,3,2358,16298,3437,28,1,0,1,1,0,0,0,0,1
0,0,42647,1,6,1,4,0,1,1,2,9635,2,1076,9599,0,23,0,0,185,1,34,2018,58,224,2,1,1,3,3,0,0,2,0
0,0,4482,1,3,2,1,0,1,1,2,9629,1,91693,969,0,0,0,0,0,1,1174,4305,284,2029,0,2,2,0,0,0,0,0,0
0,0,0,1,1,1,1,0,1,1,2,9619,0,91542,1313,53,0,0,0,0,1,81,2068,6693,44,3,0,1,4,0,0,0,0,2
0,0,190335,1,1,1,1,0,1,1,2,9604,1,6066,1028,0,0,0,0,0,1,94,99408,5202,506,3,0,1,3,0,0,0,0,1
0,0,25355,58,2,2,2,1,1,1,3,9604,1,6066,22890,0,12,0,0,0,1,45,16441,526,10,3,1,1,3,2,0,0,0,1
1,0,91179,58,2,2,2,1,1,1,3,9584,0,91392,1313,43327,117,0,0,145,1,34,957,294,508,1,0,1,2,4,0,0,1,1
0,0,54421,10,6,1,4,1,1,1,1,9571,0,21284,1587,0,117,27698,0,1764,3,66,122,104,38,0,0,1,1,6,2,0,3,2
0,0,198706,1,6,1,4,0,1,1,3,9557,24,91239,59402,2965,0,0,0,0,3,752,0,6897,2351,0,0,1,1,0,0,0,0,1
1,0,61209,1,5,1,2,0,3,1,0,9534,0,30640,43,1378,117,0,449,351,3,557,30826,188,173,1,0,1,1,5,0,1,4,0
0,0,116521,18,8,1,5,1,1,2,2,9525,1,26136,1972,14243,12,5588,4028,0,1,453,886,788,94,1,0,2,1,3,1,1,0,1
0,0,198972,1,1,1,1,0,1,1,1,9506,0,90861,1087,43116,0,0,0,0,1,172,24672,173,21481,1,0,1,4,0,0,0,0,0
0,0,0,15,8,1,5,3,1,1,3,9502,0,19871,710,53,0,0,0,157,3,544,0,0,576,0,0,0,0,0,0,0,1,2
0,0,102164,15,8,1,5,3,1,1,3,9481,2,10714,2933,0,23,0,0,0,3,7,44497,113,12,2,0,1,2,0,0,0,0,2
0,0,116537,37,5,1,2,1,1,1,1,9475,3,90706,3191,214,0,0,0,0,3,4399,48626,36,1544,1,0,1,4,0,0,0,0,0
0,0,190496,1,8,1,5,0,1,2,0,9456,0,1350,655,0,117,0,0,168,3,327,10556,1524,1,1,1,4,7,5,0,0,0,0
0,0,187447,17,11,1,6,3,1,1,2,9452,0,5868,682,3493,117,0,0,2648,3,341,43736,703,44,2,0,2,1,4,0,0,2,1
0,0,0,23,6,1,4,1,1,1,3,9451,0,90624,681,0,117,0,0,0,1,1145,1918,407,5957,0,0,1,1,3,0,0,0,2
0,0,72471,15,8,1,5,3,1,1,3,9407,0,86758,1588,41471,117,0,0,619,3,21,233,853,38,1,3,2,5,4,0,0,2,0
0,0,192297,0,0,0,0,0,0,0,0,9401,0,65199,715,0,117,0,0,438,3,4,68352,11808,38,2,2,1,4,4,0,0,3,0
0,0,83057,0,0,0,0,0,0,0,0,9401,0,65199,706,0,117,16222,0,142,3,752,38080,1255,3090,0,0,1,0,4,0,0,2,0
0,0,53494,27,8,1,5,3,2,1,3,9357,3,89829,527,187,0,0,0,981,3,0,0,0,950,0,0,0,2,0,0,0,2,2
0,0,142737,6,1,1,1,1,1,1,3,9350,1,8059,60,0,12,0,0,0,1,193,307,2314,44,0,3,1,1,3,0,0,0,2
0,0,53229,22,8,1,5,1,1,1,2,9350,1,8059,315,0,12,0,0,202,1,565,2470,2959,101,3,0,1,0,3,0,0,3,1
0,0,0,1,6,1,4,0,1,1,2,9323,1,28346,6522,0,12,0,0,55,1,405,591,176,38,1,0,1,3,5,0,0,3,2
0,0,23305,1,6,1,4,0,1,1,2,9318,1,77888,60,187,12,0,47,18,1,1696,3407,528,543,0,2,2,0,4,0,2,1,2
0,0,0,21,3,2,1,1,1,1,3,9309,3,7918,434,4673,64,0,0,1055,3,45,3508,22803,38,7,1,1,0,4,0,0,2,2
0,0,91146,8,1,1,1,3,1,1,2,9301,2,37978,5649,76,23,0,23,0,1,64,3928,1591,280,2,1,2,1,2,0,0,0,1
0,0,196681,1,7,2,4,0,1,1,2,9300,2,8504,14039,4989,23,0,0,0,3,60,18277,3923,969,1,2,2,0,0,0,0,0,1
0,0,14928,18,8,1,5,3,1,2,2,9299,1,89354,60,0,12,0,0,0,3,122,10997,7693,514,0,1,2,3,1,0,0,0,0
0,0,42440,11,6,1,4,1,1,1,2,9295,1,89348,296,0,12,50154,0,55,3,20,5715,2496,1143,0,2,1,3,4,1,0,3,0
0,0,34157,47,5,1,2,1,1,1,4,9286,10,3326,11899,2040,0,0,0,0,1,2,20557,2716,291,0,1,1,6,0,0,0,0,0
0,0,100077,1,2,2,2,0,2,1,0,9279,0,89216,706,42442,117,0,0,0,3,337,43821,465,23,0,0,1,1,1,0,0,0,0
0,0,70842,47,5,1,2,1,1,1,4,9274,1,6049,296,42428,12,1050,0,18,3,43,34375,3813,38,0,0,1,2,1,0,0,1,0
0,0,86822,1,3,2,1,0,1,1,2,9270,8,89144,540,42414,98,0,0,0,1,66,49979,40,1007,0,1,4,0,1,0,0,0,0
0,0,157989,0,0,0,0,0,0,0,0,9258,2,3401,17867,0,23,0,0,0,3,67,15576,3870,1,3,0,1,0,2,0,0,0,2
0,0,14561,0,0,0,0,0,0,0,0,9226,0,17027,1513,42329,117,0,0,142,3,1420,10801,1094,38,2,0,3,2,2,0,0,0,0
0,0,15159,1,8,1,5,3,1,1,0,9219,4,17968,197,0,21,0,0,1484,3,20,6283,6,348,0,0,1,2,3,0,0,2,2
0,0,14851,22,8,1,5,1,1,1,2,9219,4,17968,3441,0,21,21617,0,2277,3,6,1099,3769,1530,1,0,2,0,4,3,0,4,0
0,0,153408,17,11,1,6,1,1,1,3,9212,0,45615,655,0,117,0,0,0,3,2064,85430,7637,237,0,0,1,5,1,0,0,0,0
0,0,31458,7,7,2,4,1,1,1,2,9212,0,45615,706,0,117,0,0,142,3,26,17493,324,20,0,1,2,3,2,0,0,1,0
0,0,83393,1,11,1,6,0,1,2,2,9203,0,27828,1530,0,117,0,0,0,1,327,5573,2251,1654,1,2,1,2,1,0,0,0,0
0,0,42796,1,1,1,1,0,1,1,0,9159,0,6026,655,3570,117,0,0,0,3,60,76371,922,248,1,1,1,2,2,0,0,0,0
0,0,35173,47,5,1,2,1,1,1,4,9159,0,6026,1530,3570,117,0,0,145,1,85,6644,28,44,0,2,1,1,5,0,0,4,0
0,0,67456,1,6,1,4,0,1,1,2,9156,0,10325,1894,1378,117,1896,449,2360,3,97,27121,312,1,0,0,2,1,4,0,0,2,0
0,0,188723,1,6,1,4,0,1,1,1,9106,1,87793,803,0,12,102673,0,59,3,16,162,1803,1,0,0,1,2,5,2,0,5,2
0,0,88294,27,8,1,5,1,2,1,0,9103,0,60439,706,0,117,0,0,418,1,76,202,8950,38,0,0,1,1,2,0,0,0,0
0,0,178539,18,8,1,5,1,1,2,1,9094,1,27160,60,8486,12,5577,4036,0,1,21,2329,218,1794,0,1,1,1,3,0,0,0,0
0,0,0,22,8,1,5,1,1,1,1,9088,1,165,293,12,12,25,4,49,3,231,14342,779,24,3,0,1,1,6,3,3,3,1
0,0,0,0,0,0,0,0,0,0,0,9077,0,87639,655,41790,117,0,0,146,3,99,2706,55,3583,2,2,1,2,0,0,0,0,1
0,0,105544,1,11,1,6,0,3,1,0,9074,0,12598,1311,53,117,0,17,148,3,7,404,6957,38,1,3,1,5,4,0,4,4,2
0,0,53569,1,6,1,4,0,1,1,3,9063,0,87313,706,41691,117,0,0,0,3,1189,5553,218,280,1,0,1,1,4,0,0,0,0
0,0,109933,0,0,0,0,0,0,0,0,9051,0,26533,706,0,117,0,0,4979,3,293,4800,651,21,1,0,1,3,4,0,0,3,0
0,0,201825,11,6,1,4,1,1,1,2,9050,0,87189,1530,41636,117,0,0,142,1,7,5816,651,31,0,2,1,1,3,0,0,1,0
0,0,138256,22,8,1,5,3,1,1,2,9029,2,1682,13444,5586,23,0,0,185,3,416,1806,7338,1,3,0,1,2,3,0,0,3,2
0,0,104515,1,7,2,4,0,1,1,2,9029,2,1682,13757,5586,23,0,0,185,3,38,8236,84,1,5,2,2,4,4,0,0,4,2
0,0,12773,11,6,1,4,1,1,1,2,9023,17,86835,6908,41502,0,0,0,0,3,38,9805,990,1939,0,1,1,2,0,0,0,0,0
0,0,14780,17,11,1,6,3,1,1,4,8992,5,57614,1871,28849,0,0,0,0,3,67,162,5,8,2,0,1,0,0,0,0,0,0
0,0,93717,0,0,0,0,0,0,0,0,8990,0,9455,660,12540,117,4571,3408,619,3,4,404,922,38,0,0,1,2,3,2,2,2,0
0,0,174164,11,6,1,4,1,1,1,2,8981,5,4296,39128,0,0,0,0,0,3,37,288,504,25,4,0,2,1,0,0,0,0,0
0,0,118906,1,1,1,1,0,1,1,0,8981,5,4296,10520,0,0,0,0,0,1,49,2226,5423,38,0,0,1,4,0,0,0,0,2
1,0,0,48,4,1,3,1,1,1,2,8963,0,86385,715,0,117,0,0,11396,3,246,99447,216,44,2,0,1,1,3,0,0,0,2
1,0,58394,1,7,2,4,0,3,1,0,8959,0,27542,706,0,0,0,0,0,3,35,46,55,983,2,1,1,2,0,0,0,0,0
0,0,0,5,5,1,2,3,1,1,2,8944,6,86196,47988,7748,0,0,0,0,3,20,3326,2160,1937,0,2,1,1,0,0,0,0,2
0,0,67185,0,0,0,0,0,0,0,0,8933,1,41444,293,187,12,0,47,0,3,37,3107,1341,1,3,2,1,2,6,0,5,0,2
0,0,168196,6,1,1,1,1,1,1,3,8926,3,37621,3033,19782,64,0,0,0,1,93,944,294,1544,1,2,2,1,2,0,0,0,0
0,0,17493,46,1,1,1,3,1,1,1,8908,0,2958,655,0,117,0,0,142,3,405,1981,6,38,2,0,3,4,5,0,0,4,0
0,0,163771,0,0,0,0,0,0,0,0,8892,0,52855,8689,0,0,0,0,0,3,122,11311,144,39,0,0,4,0,0,0,0,0,0
0,0,114182,1,1,1,1,0,1,1,0,8882,3,85849,6496,0,64,82982,0,461,3,157,6491,104,48,1,1,1,1,3,1,0,3,2
0,0,202584,0,0,0,0,0,0,0,0,8875,2,63355,11053,0,23,0,0,0,1,37,17896,54178,7030,0,2,1,1,0,0,0,0,2
0,0,55587,19,3,2,1,1,1,1,2,8875,2,63355,10521,0,23,0,0,0,1,22,438,4713,651,3,2,1,2,3,0,0,0,0
0,0,104764,1,6,1,4,0,1,1,3,8866,15,85632,33648,18919,0,0,0,0,1,122,74621,41519,2533,3,0,1,1,0,0,0,0,2
0,0,50422,1,3,2,1,0,1,1,4,8855,25,7546,66368,4442,756,15264,5680,9339,1,45,1926,1104,6842,2,0,2,4,3,3,3,2,0
0,0,28445,1,5,1,2,0,1,1,2,8855,25,7546,45242,4442,756,15264,5680,9339,3,144,28,1528,460,2,0,1,2,4,4,4,3,1
0,0,15759,1,5,1,2,0,1,1,3,8855,25,7546,7053,4442,0,0,0,0,3,1597,0,0,2142,0,0,1,1,0,0,0,0,1
1,0,164877,1,2,2,2,0,1,1,2,8788,0,3269,1311,414,117,42224,121,145,1,281,61614,104,816,0,0,5,4,4,2,2,3,0
0,0,70826,0,0,0,0,0,0,0,0,8771,0,54468,1530,0,117,0,0,331,3,122,9099,1808,38,2,0,1,5,5,0,0,4,0
1,0,70126,1,8,1,5,0,1,1,2,8770,1,85113,297,187,12,0,0,18,1,203,3775,408,91,2,0,2,1,1,0,0,1,2
0,0,132840,1,1,1,1,0,1,1,3,8768,0,85112,5681,40763,117,22730,0,351,1,544,9932,951,171,0,0,1,4,3,0,0,1,0
0,0,142684,1,6,1,4,0,3,1,0,8754,2,21969,8563,0,23,0,0,0,3,26,2082,9,586,2,1,1,1,2,0,0,0,0
0,0,0,15,8,1,5,1,1,1,4,8732,1,84602,9631,40525,12,0,0,3246,1,70,3626,17443,1448,2,4,1,2,4,0,0,5,2
1,0,26940,11,6,1,4,1,1,1,2,8719,2,84563,6757,40509,23,0,0,1760,1,38,3855,2967,21,1,0,1,5,3,0,0,4,2
0,0,117419,21,3,2,1,1,1,1,3,8717,2,36231,8015,0,23,14534,0,0,1,64,1915,6,217,0,3,1,1,2,4,0,0,2
0,0,105507,29,12,2,3,1,1,1,1,8707,5,84379,11367,0,25,0,0,0,2,38,36399,173,330,3,2,2,3,2,0,0,0,1
0,0,21419,45,6,1,4,3,1,1,2,8704,2,8467,6757,565,23,1540,169,1918,1,807,14467,520,25,0,1,1,1,4,4,4,2,0
0,0,163121,0,0,0,0,0,0,0,0,8694,3,84317,2543,40399,64,0,0,942,3,2225,2699,25836,3682,0,1,1,0,0,0,0,0,0
0,0,57987,1,1,1,1,0,1,1,1,8673,0,27135,15356,14742,117,5561,4032,157,1,84,5525,3870,1,2,0,1,5,4,0,0,1,2
0,0,78276,1,9,2,5,0,1,1,0,8657,23,71729,16808,15092,99,0,0,13874,3,98,1672,17402,2372,0,0,1,2,5,0,0,3,0
0,0,126487,1,8,1,5,0,1,1,3,8651,25,84006,15425,4442,756,32905,5680,0,1,6,125,1217,38,1,0,1,3,3,2,4,0,2
0,0,0,0,0,0,0,0,0,0,0,8599,27,83513,22539,40062,1521,0,30632,12714,3,20,1833,2117,25,4,0,1,3,4,0,3,1,2
0,0,141900,1,1,1,1,0,1,1,4,8597,27,83501,25625,12186,1521,0,0,6202,3,20,18,8624,204,4,1,1,4,3,0,0,4,2
0,0,88314,1,6,1,4,0,2,1,3,8589,5,83408,746,0,0,0,0,0,1,45,6039,6369,14,1,0,1,3,0,0,0,0,1
0,0,77383,1,6,1,4,3,1,1,0,8587,0,19929,1530,0,117,0,0,413,3,76,2711,3493,848,0,1,1,1,2,0,0,0,0
0,0,72139,1,3,2,1,0,1,1,4,8587,0,19929,681,0,117,0,0,331,3,49,298,6,31,1,0,1,2,4,0,0,4,1
0,0,40033,6,1,1,1,1,1,1,4,8587,0,19929,655,0,0,0,0,0,3,221,9833,1850,8406,0,0,1,0,0,0,0,0,2
0,0,152881,19,3,2,1,1,1,1,2,8573,4,40172,41401,0,21,0,0,0,3,38,4254,53763,1654,2,0,1,1,1,0,0,0,1
0,0,120557,1,8,1,5,3,1,1,0,8573,4,40172,191,0,21,0,0,1484,3,6,49774,635,53,2,2,1,0,5,0,0,4,0
0,0,74658,1,8,1,5,0,1,2,2,8560,0,83038,655,51,117,22036,16,351,3,323,5462,3870,38,0,0,1,3,4,0,1,3,2
1,0,134845,1,5,1,2,0,1,1,3,8550,0,67855,706,33400,117,0,0,145,3,36,9800,49874,1385,1,0,1,4,4,0,0,2,0
0,0,0,22,8,1,5,3,1,1,1,8529,0,44182,1513,0,117,0,0,157,1,1448,404,3281,549,0,2,3,1,2,0,0,1,2
1,0,152909,1,8,1,5,0,1,1,3,8518,0,82805,1530,53,117,0,17,331,3,61,462,82,156,2,0,1,4,4,0,5,2,2
0,0,0,1,8,1,5,0,1,2,0,8508,1,165,293,12,12,25,4,0,1,465,42873,677,785,5,0,4,0,1,3,3,0,1
0,0,203983,11,6,1,4,1,1,1,2,8503,2,18727,7386,0,23,7634,0,1752,1,20,404,14459,378,0,0,1,0,3,0,0,2,0
0,0,0,1,6,1,4,0,1,1,4,8494,2,82549,1018,39680,23,0,0,3563,1,35,2403,39510,891,0,0,1,1,1,0,0,0,1
0,0,155401,11,6,1,4,1,1,2,2,8489,5,718,10884,53,0,0,17,0,3,75,729,468,38,1,2,1,3,0,0,2,0,1
0,0,43099,1,6,1,4,0,1,1,4,8484,21,37895,15071,0,766,0,0,23266,1,60,1349,1390,302,3,2,1,1,3,0,0,3,2
0,0,178940,17,11,1,6,1,1,1,0,8481,21,73851,52836,34985,0,0,0,0,3,2,7990,1814,3901,1,1,1,0,0,0,0,0,0
0,0,145854,1,6,1,4,0,1,1,3,8457,2,82225,1519,13227,23,64509,5758,0,1,85,30,895,54,1,1,3,4,2,1,2,0,1
0,0,89638,1,6,1,4,0,1,1,3,8452,2,82185,3286,3886,23,72975,1331,12853,1,1325,9272,52,25,1,1,2,2,5,2,4,1,1
0,0,85920,23,6,1,4,1,1,1,3,8447,0,19906,655,11105,117,3984,3002,331,1,38,3608,678,1,0,1,1,1,5,1,1,3,2
0,0,46152,1,1,1,1,0,1,1,0,8444,0,70604,18524,39537,117,28413,0,0,3,55,404,672,8178,0,0,2,3,3,1,0,0,1
0,0,20208,18,8,1,5,1,1,2,2,8426,0,51946,990,0,117,18750,0,0,1,85,1228,251,424,4,1,1,5,3,1,0,0,0
1,0,3140,23,6,1,4,1,1,1,3,8421,1,81992,297,39465,12,0,0,18,3,341,3198,1844,1722,0,0,1,0,3,0,0,2,0
0,0,0,1,11,1,6,0,1,2,0,8402,2,81798,11053,0,23,0,0,0,3,81,31,11092,1,0,0,1,2,1,0,0,0,1
0,0,158675,1,3,2,1,1,2,1,0,8400,2,2670,2908,76,0,0,0,0,3,666,29356,21051,5548,1,0,1,0,0,0,0,0,0
0,0,190365,0,0,0,0,0,0,0,0,8370,3,33677,450,4517,0,0,0,0,3,67,67919,4818,699,2,1,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8369,4,6901,116,0,21,17976,0,1269,3,122,1722,213,31,4,0,1,4,3,0,0,3,1
0,0,35436,1,5,1,2,0,1,1,2,8366,0,4152,1589,1051,117,0,0,162,3,4,3751,221,31,3,0,1,0,1,0,0,0,0
0,0,30850,1,5,1,2,0,1,1,2,8332,0,43194,1087,22396,117,0,0,556,3,227,6112,12602,44,1,0,1,4,4,0,0,1,0
0,0,194972,1,8,1,5,0,1,1,1,8330,0,12961,715,0,117,18744,0,0,1,7,6119,3870,1,0,0,1,1,4,2,0,0,2
0,0,120206,1,6,1,4,0,1,1,3,8330,0,12961,1530,0,117,18744,0,145,1,1381,1735,2526,25,2,4,1,4,4,3,0,3,0
0,0,177211,1,6,1,4,0,1,1,3,8314,5,81086,20434,0,25,0,0,6302,3,84,1010,3870,44,0,1,1,1,3,0,0,2,2
0,0,6336,43,7,2,4,1,1,1,4,8304,3,81051,3027,5976,64,21390,1513,10495,1,126,48,1320,2796,0,0,1,2,2,2,2,2,0
0,0,166155,1,5,1,2,0,1,1,2,8300,0,80968,10185,0,0,0,0,0,1,338,61904,1679,36,4,0,1,4,0,0,0,0,0
0,0,161629,18,8,1,5,3,1,2,3,8282,0,37758,710,0,117,0,0,932,1,61,59,1879,25,0,0,1,1,5,0,0,3,0
0,0,132089,1,8,1,5,0,1,1,4,8280,2,80839,2933,53,23,0,17,1752,3,872,944,14821,4164,3,0,2,1,4,0,1,1,0
0,0,201990,11,6,1,4,1,1,1,2,8266,1,27290,296,12053,12,0,0,55,3,186,11394,6,14,1,2,1,1,5,0,0,4,0
0,0,154939,39,1,1,1,3,1,1,3,8266,1,27290,60,12053,12,0,0,59,3,122,59141,714,36,4,0,1,2,3,0,0,1,0
0,0,0,58,2,2,2,1,1,1,3,8248,25,37681,6941,4442,756,0,5680,9339,3,341,6998,6774,0,1,0,1,0,3,0,3,2,2
0,0,145573,53,5,1,2,2,1,1,2,8247,25,80468,7053,4442,0,0,0,0,3,123,3493,17,10,0,0,1,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,8234,9,80371,268,38798,0,0,0,0,3,45,1078,6,18432,0,1,1,1,0,0,0,0,1
0,0,151431,56,1,1,1,2,1,1,2,8230,0,79270,990,18198,117,0,0,0,1,39,873,973,135,1,3,1,2,2,0,0,0,0
0,0,173462,1,8,1,5,0,1,2,2,8225,2,48658,11073,38696,23,0,0,185,1,1145,9062,218,1,1,0,2,5,3,0,0,2,0
0,0,90548,1,3,2,1,0,1,1,4,8223,3,3943,49580,0,64,0,0,0,1,60,40715,9255,2757,0,0,1,1,1,0,0,0,0
0,0,112842,20,9,2,5,1,1,1,2,8209,0,67969,1087,33456,117,0,0,142,3,81,47581,8819,679,0,0,2,1,2,0,0,0,1
0,0,43531,1,8,1,5,0,1,2,2,8203,0,79971,5044,0,117,48081,0,3551,3,81,91952,1831,39,2,0,1,4,3,2,0,3,2
0,0,39705,37,5,1,2,1,1,1,1,8203,0,79971,649,0,117,0,0,2648,1,157,1314,1241,1,4,0,1,4,6,0,0,3,1
0,0,118262,51,7,2,4,3,1,1,2,8201,3,52661,360,823,64,0,237,0,3,398,2562,13878,6,2,0,1,3,3,0,1,0,2
0,0,0,1,7,2,4,0,1,1,0,8188,4,79787,10232,38551,21,0,0,1305,1,45,5737,6,134,3,0,3,0,3,0,0,1,2
0,0,0,13,3,2,1,3,1,1,4,8187,4,11604,116,6637,21,0,0,1269,1,84,3894,1803,3933,0,1,1,1,3,0,0,2,1
0,0,132102,1,3,2,1,0,1,1,2,8186,0,79778,7963,0,117,0,0,142,1,16,96292,7120,44,3,4,1,1,8,0,0,6,0
0,0,139543,1,6,1,4,0,1,1,2,8183,0,79771,22278,414,117,0,0,0,1,53,10213,17,1190,1,0,2,1,3,0,0,0,0
0,0,103393,6,1,1,1,1,1,1,3,8173,1,79672,4484,0,12,0,0,59,1,60,453,29,541,1,1,1,3,3,0,0,2,1
0,0,21181,1,1,1,1,0,1,1,3,8171,0,79668,1655,34,117,0,0,145,3,544,14327,795,1677,3,5,1,3,5,0,0,4,0
0,0,185428,22,8,1,5,3,1,1,2,8169,0,1096,2604,51,117,0,16,2648,1,54,2653,644,134,0,1,1,0,3,0,1,3,1
1,0,117200,1,6,1,4,0,1,1,4,8169,0,1096,3330,51,117,211,16,417,3,912,8791,28462,117,0,0,1,1,3,5,4,3,0
0,0,0,1,6,1,4,0,3,1,0,8155,0,5823,1653,0,117,0,0,145,3,193,28963,3583,38,0,3,1,2,2,0,0,0,2
0,0,195225,11,6,1,4,1,1,1,2,8150,1,79553,4484,38447,0,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,2
0,0,11485,0,0,0,0,0,0,0,0,8144,23,79529,34541,328,99,0,0,11221,3,193,9101,536,40,0,0,1,0,1,0,0,1,0
1,0,112617,0,0,0,0,0,0,0,0,8133,5,48983,14531,24956,25,0,0,6302,3,93,253,3581,1259,2,1,1,0,4,0,0,2,0
0,0,204727,0,0,0,0,0,0,0,0,8118,0,79270,990,18198,117,0,0,2648,3,516,0,2447,71,1,0,1,2,5,0,0,2,1
0,0,136677,11,6,1,4,1,1,1,2,8098,0,29905,655,0,117,0,0,0,1,248,28762,4103,31,1,1,2,2,5,0,0,0,0
0,0,67046,1,6,1,4,0,2,1,0,8087,4,14022,44198,8012,21,0,0,0,3,60,404,1358,3280,5,2,4,0,1,0,0,0,0
0,0,0,1,6,1,4,0,1,1,2,8082,5,79073,37623,0,25,100447,0,2262,1,2589,0,25942,10151,2,3,4,1,5,3,0,4,2
0,0,50816,1,8,1,5,0,1,1,3,8076,5,48254,26336,24636,0,17945,0,0,1,49,1020,82,1,1,1,1,3,0,0,0,0,0
0,0,157177,17,11,1,6,3,1,1,2,8068,2,27809,9902,0,23,0,0,0,3,53,2791,407,1928,4,0,1,0,3,0,0,0,0
0,0,51900,8,1,1,1,1,1,1,2,8064,1,78919,11563,0,12,39577,0,0,1,70,3743,2675,506,6,3,1,4,3,3,0,0,0
0,0,22207,11,6,1,4,1,1,1,2,8064,1,78919,30,0,12,0,0,0,1,67,1735,218,1052,2,3,1,0,6,0,0,0,2
0,0,81573,1,6,1,4,0,1,1,3,8055,1,48951,293,187,12,0,47,202,3,60,4204,58,598,2,0,1,3,4,0,2,2,0
0,0,144809,15,8,1,5,3,1,1,3,8053,1,8090,290,4769,12,1457,1187,59,3,198,403,291,302,1,0,1,3,1,3,3,2,2
0,0,146500,21,3,2,1,1,1,1,3,8051,0,3689,29812,121,117,0,4365,157,3,60,5330,55,44,3,0,1,0,4,0,1,3,1
0,0,21878,44,5,1,2,3,1,1,2,8044,0,684,1087,0,117,17406,0,162,1,53,31,8684,31,0,1,1,2,5,0,0,2,0
0,0,109482,11,6,1,4,1,1,1,2,8015,1,31792,296,16953,0,0,0,0,3,60,2745,853,44,2,1,1,2,0,0,0,0,0
0,0,111154,1,1,1,1,0,2,1,0,7980,13,78398,23504,37948,0,0,0,0,3,1418,1605,18103,2234,2,0,2,2,0,0,0,0,0
0,0,60758,1,6,1,4,0,2,1,0,7977,1,78362,6173,0,12,0,0,18,3,37,2470,42,38,1,0,2,3,2,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,7964,0,78314,655,7877,117,0,0,157,3,33,1789,12636,794,0,0,2,3,3,0,0,0,2
0,0,0,7,7,2,4,1,1,1,1,7956,3,61543,360,30548,64,32828,19501,1059,1,126,88180,3754,582,0,0,1,2,2,1,1,1,1
0,0,196858,1,1,1,1,0,1,1,2,7947,1,78169,803,0,12,0,0,0,1,75,2990,7332,224,1,5,1,1,1,0,0,0,0
0,0,80860,11,6,1,4,1,1,1,2,7919,1,77888,4484,0,12,32945,0,54,1,146,9368,4253,375,1,1,1,2,4,1,0,1,0
0,0,112920,1,11,1,6,0,1,1,0,7918,2,1062,55194,0,23,196,0,6535,3,359,299,291,298,1,2,1,3,2,1,0,1,0
0,0,147734,15,8,1,5,1,1,1,3,7917,7,77875,13018,37759,924,0,0,0,1,28,84968,17,54,1,0,1,5,2,0,0,0,0
