click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag,is_augmented
0,0,17875,0,0,0,0,0,0,0,0,2356,0,7141,1311,11428,0,0,0,0,3,845,12549,8674,185,0,1,1,2,0,0,0,0,0,FALSE
0,0,78873,1,5,1,2,0,1,1,0,2355,0,15211,2604,53,0,0,0,0,3,299,36953,1959,44,0,1,1,0,0,0,0,0,0,FALSE
0,0,0,1,1,1,1,0,2,1,0,2343,0,7861,1311,53,0,0,0,0,3,293,1971,456,44,0,1,1,3,0,0,0,0,2,FALSE
0,0,0,20,9,2,5,1,1,1,2,2343,0,7861,660,53,117,0,0,0,1,49,31,4773,457,1,2,1,1,1,0,0,0,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,2335,0,23624,655,53,117,4831,17,331,3,130,984,0,38,3,2,1,4,6,2,4,4,2,FALSE
0,0,70946,28,6,1,4,3,1,1,3,2316,0,23515,682,53,0,0,0,0,3,417,8216,23849,5916,3,1,2,1,0,0,0,0,0,FALSE
0,0,87745,57,6,1,4,3,1,1,1,2315,0,9147,7951,0,117,2134,0,0,1,60,12053,520,28,1,0,1,1,4,5,0,0,0,FALSE
0,0,0,1,6,1,4,0,1,1,2,2304,0,12605,1313,7200,117,4765,3541,411,1,100,2289,1254,1,0,0,1,3,5,0,0,2,1,FALSE
0,0,17042,23,6,1,4,1,1,1,3,2303,0,23420,660,12925,117,4763,3540,162,1,16,15071,1591,38,0,0,1,4,5,2,2,4,0,FALSE
0,0,140099,1,8,1,5,0,1,1,2,2302,0,12590,689,7191,117,0,0,0,1,49,666,2744,31558,0,0,1,2,2,0,0,0,0,FALSE
0,0,60486,1,8,1,5,0,3,1,0,2295,0,21276,660,51,117,0,16,162,3,122,22059,2969,31,0,1,1,2,3,0,3,1,1,FALSE
0,0,80362,48,4,1,3,1,1,1,3,2259,0,23038,655,12754,0,0,0,0,3,122,1605,7916,13001,2,0,1,0,0,0,0,0,0,FALSE
0,0,129647,13,3,2,1,3,1,1,4,2257,0,22916,1530,12682,117,0,0,331,3,60,5954,267,38,3,0,1,3,4,0,0,3,0,FALSE
0,0,206068,47,5,1,2,1,1,1,3,2256,0,14954,1507,8530,117,0,0,145,3,546,6094,306,114,0,3,1,0,1,0,0,1,0,FALSE
0,0,95218,0,0,0,0,0,0,0,0,2222,0,19877,716,53,117,0,17,1764,1,16,42255,43090,38,1,0,1,2,4,0,2,4,0,FALSE
0,0,83957,1,6,1,4,0,3,1,0,2222,0,19877,716,53,117,0,17,331,1,6,162,11115,38,0,1,1,4,5,0,3,3,0,FALSE
0,0,0,15,8,1,5,3,1,1,4,2222,0,19877,655,53,117,4903,17,331,1,448,162,13598,38,0,2,2,3,5,1,4,2,2,FALSE
0,0,55769,1,6,1,4,0,1,1,1,2221,0,22651,1313,53,117,0,17,932,1,5789,3112,5,595,1,4,1,2,3,0,4,1,0,FALSE
0,0,37868,8,1,1,1,1,1,1,2,2218,0,8034,655,51,117,0,16,331,3,164,22193,2547,2926,0,0,1,0,5,0,2,4,0,FALSE
0,0,167770,44,5,1,2,1,1,1,2,2199,0,22577,1530,53,117,0,17,0,3,60,24488,41652,608,1,0,1,2,3,0,1,0,1,FALSE
0,0,98198,23,6,1,4,1,1,1,4,2199,0,22577,660,53,117,0,0,351,3,168,168,3808,345,1,2,1,1,2,0,0,1,0,FALSE
0,0,43236,1,1,1,1,0,1,1,0,2199,0,22577,1313,53,117,0,17,331,3,1029,2211,553,44,0,0,1,1,4,0,1,3,1,FALSE
0,0,78358,1,5,1,2,0,1,1,0,2179,0,22480,1313,0,117,0,0,351,3,459,79354,10040,12352,1,0,1,0,5,0,0,3,0,FALSE
0,0,0,28,6,1,4,3,1,1,4,2179,0,22480,655,0,117,0,0,351,3,98,970,29429,972,2,2,1,2,0,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,2179,0,22480,660,0,0,0,0,0,3,3,0,108,1798,1,1,1,0,0,0,0,0,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,2178,0,22477,1313,0,117,0,0,417,3,1782,88037,8343,38,2,0,1,1,1,0,0,1,2,FALSE
0,0,0,1,3,2,1,0,1,1,4,2174,0,10645,1530,6133,117,0,0,145,3,293,61150,9002,44,0,1,1,2,1,0,0,0,2,FALSE
0,0,144457,1,6,1,4,0,1,1,2,2141,0,7141,1311,11428,117,0,0,0,3,44,1340,3437,43,1,2,1,2,1,0,0,0,0,FALSE
0,0,71676,1,1,1,1,0,1,1,0,2126,0,15031,655,12030,117,0,0,331,3,60,580,9,547,2,0,1,0,4,0,0,2,0,FALSE
0,0,77537,0,0,0,0,0,0,0,0,2113,0,21536,1311,11939,117,0,0,331,3,341,9099,6,43,3,1,3,4,3,0,0,3,0,FALSE
0,0,165135,1,8,1,5,0,1,1,3,2098,0,21413,655,3693,117,11345,0,157,3,85,2949,2316,1,1,0,3,5,6,0,0,4,2,FALSE
0,0,85740,1,3,2,1,0,1,1,0,2098,0,21413,30656,3693,117,0,0,331,1,49,125,587,38,1,0,1,1,4,0,0,1,0,FALSE
0,0,0,23,6,1,4,1,1,1,3,2098,0,21413,681,3693,117,11345,882,331,1,45,3373,587,38,1,2,1,0,5,0,2,0,1,FALSE
1,0,19141,1,1,1,1,0,1,1,2,2085,0,1381,21754,1491,117,269,1711,331,1,657,8518,1815,38,1,0,1,4,4,3,3,3,0,FALSE
0,0,0,1,1,1,1,0,1,1,3,2085,0,1381,681,1491,117,269,0,1764,1,301,2465,744,841,1,0,1,2,3,1,0,1,2,FALSE
0,0,133276,15,8,1,5,1,1,1,4,2075,0,1381,21754,1491,117,269,1711,142,3,49,3911,2110,44,0,0,1,4,5,4,4,4,0,FALSE
0,0,60158,0,0,0,0,0,0,0,0,2075,0,1381,1587,1491,117,269,1711,142,3,614,288,55,1,0,0,1,2,5,1,1,4,0,FALSE
0,0,14118,0,0,0,0,0,0,0,0,2074,0,1381,716,1491,117,269,1711,145,3,23,3821,880,837,0,0,1,1,3,0,0,0,1,FALSE
0,0,10892,1,5,1,2,0,1,1,4,2074,0,1381,716,1491,117,269,1711,148,3,1804,73641,308,748,0,1,1,1,4,2,1,1,0,FALSE
0,0,88796,11,6,1,4,1,1,1,2,2071,0,21260,706,0,117,0,0,933,1,1562,29105,42,36,2,2,1,1,2,0,0,1,0,FALSE
0,0,72448,66,8,1,5,1,2,2,0,2005,0,1132,1313,700,117,395,338,351,3,55,59,453,224,1,0,1,3,6,4,5,3,2,FALSE
0,0,146577,1,8,1,5,0,1,2,3,1992,0,20758,1589,53,117,0,17,0,3,160,404,693,424,4,0,1,2,2,0,4,0,0,FALSE
0,0,181763,22,8,1,5,1,1,1,2,1988,0,20751,655,435,117,0,0,162,1,160,31046,2087,21,5,1,3,4,4,0,0,1,0,FALSE
1,0,0,17,11,1,6,1,1,1,2,1983,0,20740,655,51,117,61260,16,331,3,953,16418,1226,44,0,0,1,1,6,2,4,5,2,FALSE
0,0,47942,1,6,1,4,0,1,1,2,1978,0,20732,1589,53,117,0,17,148,1,1,4547,16645,237,0,1,1,1,4,0,4,3,1,FALSE
0,0,127812,1,8,1,5,0,1,1,2,1958,0,7141,1923,11428,117,1249,3416,351,3,632,401,11466,2,0,0,1,0,5,0,0,4,1,FALSE
0,0,35892,53,5,1,2,2,1,1,1,1957,0,20531,1530,53,0,0,17,0,1,1455,0,0,22766,0,0,1,3,0,0,2,0,2,FALSE
0,0,0,1,7,2,4,0,1,1,2,1956,0,20529,1313,53,0,0,0,0,1,913,0,528,940,0,1,1,0,0,0,0,0,1,FALSE
0,0,175810,0,0,0,0,0,0,0,0,1953,0,734,1587,455,117,0,0,148,3,7,309,408,14,0,1,2,5,4,0,0,0,0,FALSE
0,0,145499,1,1,1,1,0,1,1,4,1943,0,7110,681,4188,0,0,0,0,3,195,46441,2247,18225,3,0,3,1,0,0,0,0,0,FALSE
0,0,74055,1,8,1,5,0,2,2,0,1925,0,20039,689,0,117,0,0,0,3,122,2820,1229,264,6,2,5,1,0,0,0,0,0,FALSE
0,0,101395,10,6,1,4,1,1,2,1,1923,0,2387,12199,0,117,0,0,157,3,925,1605,4074,43,3,0,1,3,2,0,0,0,1,FALSE
0,0,82706,47,5,1,2,1,1,1,3,1923,0,2387,27302,0,117,0,0,0,3,144,404,294,94,1,0,1,3,2,0,0,0,1,FALSE
0,0,179836,0,0,0,0,0,0,0,0,1922,0,4686,1530,0,117,0,0,145,1,281,7972,6931,38,0,0,1,2,3,0,0,2,0,FALSE
0,0,13559,0,0,0,0,0,0,0,0,1922,0,4686,1313,0,117,0,0,331,3,94,0,108,1861,1,1,2,2,1,0,0,1,1,FALSE
0,0,40417,1,1,1,1,0,1,1,0,1921,0,7275,1530,4284,117,0,0,2648,3,166,944,36031,38,0,2,1,3,3,0,0,2,2,FALSE
0,0,0,1,5,1,2,0,1,1,0,1913,0,19992,33026,53,117,0,17,0,3,4610,31,42,1,1,1,1,0,4,0,1,0,1,FALSE
0,0,25687,0,0,0,0,0,0,0,0,1909,0,19972,681,0,117,0,0,157,3,76,11728,371,36,0,1,1,1,3,0,0,2,0,FALSE
0,0,0,8,1,1,1,1,1,1,2,1909,0,19972,3330,0,117,0,0,0,1,330,1715,591,10,2,0,1,2,3,0,0,0,2,FALSE
0,0,158435,46,1,1,1,3,1,1,2,1906,0,19968,990,11137,117,0,0,0,3,38,1710,173,14,0,1,1,4,4,0,0,0,0,FALSE
0,0,149606,1,3,2,1,0,1,1,1,1900,0,19960,655,11133,117,0,0,331,3,38,1064,3934,18484,0,0,1,2,6,0,0,5,0,FALSE
0,0,108041,0,0,0,0,0,0,0,0,1900,0,19960,1313,11133,117,0,0,351,3,55,11143,5820,38,4,0,1,1,3,0,0,0,0,FALSE
0,0,61484,0,0,0,0,0,0,0,0,1894,0,19929,660,0,117,0,0,142,3,113,9099,456,264,0,2,2,4,5,0,0,3,0,FALSE
0,0,31908,0,0,0,0,0,0,0,0,1894,0,19929,1313,0,117,0,0,351,3,99,19540,635,424,2,0,1,3,3,0,0,2,0,FALSE
0,0,104413,6,1,1,1,1,1,1,3,1893,0,19927,37928,0,117,0,0,0,1,169,47,1645,12785,0,1,5,1,2,0,0,0,2,FALSE
0,0,61941,1,4,1,3,0,1,1,0,1892,0,3886,716,2334,117,0,0,145,3,3578,34620,6562,36,0,0,1,3,4,0,0,3,1,FALSE
0,0,108356,23,6,1,4,1,1,1,4,1890,0,10777,1311,0,117,0,0,148,3,291,31,1591,394,1,6,1,1,6,0,0,6,0,FALSE
0,0,22677,22,8,1,5,3,1,1,2,1888,0,19881,655,53,117,0,17,331,1,21,857,39772,39,1,0,1,2,5,0,6,3,0,FALSE
0,0,0,1,8,1,5,0,1,2,2,1886,0,19878,10148,0,117,0,0,0,1,193,5300,17907,1,0,0,3,2,2,0,0,0,1,FALSE
0,0,178936,1,1,1,1,0,1,1,3,1883,0,3658,1311,53,117,0,17,148,1,16,31,1627,84,0,5,1,0,4,0,5,3,2,FALSE
0,0,63063,0,0,0,0,0,0,0,0,1879,0,19868,655,0,117,0,0,331,3,319,12137,1262,882,0,6,1,2,3,0,0,1,0,FALSE
0,0,0,48,4,1,3,1,1,1,2,1865,0,19728,682,0,117,0,0,0,3,49,1964,3230,2255,1,2,1,2,0,0,0,0,1,FALSE
0,0,28923,1,5,1,2,0,2,1,0,1863,0,17813,2604,10047,0,0,0,0,3,20,9814,4279,7243,0,0,1,1,0,0,0,0,0,FALSE
0,0,48006,1,1,1,1,0,1,1,3,1850,0,4666,706,2817,117,0,0,145,1,11,404,33214,173,3,2,2,2,3,0,0,2,0,FALSE
0,0,87024,39,1,1,1,3,1,1,3,1825,0,19431,1530,0,117,0,0,413,3,38,94110,395,38,0,0,4,3,3,0,0,1,0,FALSE
0,0,0,8,1,1,1,1,1,1,2,1825,0,19431,1087,0,0,0,0,0,1,1511,1602,736,237,2,0,1,1,0,0,0,0,1,FALSE
0,0,162279,0,0,0,0,0,0,0,0,1786,0,2708,706,0,117,967,0,0,3,189,60991,56,1,0,0,1,5,0,0,0,0,0,FALSE
0,0,145960,0,0,0,0,0,0,0,0,1786,0,2708,706,0,117,0,0,0,3,93,2114,42,101,1,2,1,1,0,0,0,0,0,FALSE
1,0,68459,28,6,1,4,3,1,1,3,1776,0,19110,689,10712,117,35734,20911,148,3,81,162,5603,38,3,0,1,2,4,0,0,4,0,FALSE
0,0,198988,1,10,2,6,0,1,2,3,1760,0,6053,655,3587,0,0,0,0,3,22,35544,13941,1252,0,0,1,2,0,0,0,0,1,FALSE
0,0,109518,1,6,1,4,0,1,1,0,1754,0,18910,655,0,117,0,0,0,3,123,46683,86,4054,0,4,1,2,1,0,0,0,0,FALSE
0,0,72146,1,3,2,1,0,1,1,0,1754,0,18910,655,0,117,26471,0,0,3,38,27,2612,217,2,0,1,2,3,1,0,0,2,FALSE
0,0,0,44,5,1,2,1,1,1,2,1750,0,15799,655,8975,117,0,0,331,3,396,936,2472,44,4,1,1,1,6,0,0,4,2,FALSE
1,0,0,1,3,2,1,0,1,1,0,1717,0,18685,706,0,0,0,0,0,3,267,0,23189,867,4,0,1,1,0,0,0,0,1,FALSE
0,0,21725,0,0,0,0,0,0,0,0,1709,0,18574,655,0,117,42911,0,331,3,45,59,15,38,2,3,2,5,6,2,0,4,0,FALSE
0,0,109451,18,8,1,5,1,1,2,2,1705,0,18568,1311,51,0,0,0,0,3,762,120,12595,14,1,3,2,4,0,0,0,0,0,FALSE
0,0,153855,1,1,1,1,0,3,1,0,1678,0,18189,715,0,117,0,0,3232,1,4,1626,1831,38,1,2,1,5,7,0,0,2,0,FALSE
0,0,9148,0,0,0,0,0,0,0,0,1677,0,18172,655,10246,117,0,0,0,3,139,7592,591,1644,1,1,1,2,2,0,0,0,0,FALSE
0,0,64684,0,0,0,0,0,0,0,0,1659,0,17845,655,0,117,0,0,413,3,38,202,283,1,0,2,1,4,5,0,0,1,0,FALSE
0,0,24819,18,8,1,5,3,1,2,3,1650,0,17772,1087,0,117,0,0,0,3,1,404,27,1,0,0,1,0,2,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,1647,0,17762,655,51,117,0,0,162,3,7,27013,8623,1,1,2,2,1,3,0,0,1,2,FALSE
0,0,0,6,1,1,1,1,1,1,4,1631,0,17593,1530,9940,117,0,0,0,3,113,0,1510,63,1,1,1,2,2,0,0,0,1,FALSE
0,0,172929,1,1,1,1,0,3,1,0,1615,0,1332,1587,9793,117,260,5311,619,1,237,453,488,44,2,2,1,0,4,0,0,3,1,FALSE
0,0,106579,1,6,1,4,0,1,1,4,1615,0,1332,648,9793,117,260,5311,146,1,60,2148,1755,38,5,2,2,2,3,0,0,2,2,FALSE
0,0,38184,46,1,1,1,3,1,1,2,1588,0,16903,1588,0,0,0,0,0,3,38,13177,686,302,1,0,1,1,0,0,0,0,2,FALSE
0,0,81266,0,0,0,0,0,0,0,0,1548,0,16738,655,7956,117,0,0,413,3,296,162,11099,91,3,2,1,0,5,0,0,3,0,FALSE
0,0,164388,1,6,1,4,3,2,1,0,1544,0,16712,706,0,117,0,0,145,3,169,558,1001,43,0,1,1,3,5,0,0,2,0,FALSE
0,0,94941,8,1,1,1,1,1,1,2,1543,0,9919,716,51,117,0,0,0,3,1145,915,3264,94,0,0,1,1,3,0,0,0,0,FALSE
0,0,107131,0,0,0,0,0,0,0,0,1542,0,16698,648,9459,117,3281,2535,331,1,122,5518,144,94,0,0,3,2,3,0,0,3,1,FALSE
0,0,0,22,8,1,5,1,1,1,2,1529,0,16655,1530,0,117,0,0,556,3,472,719,468,430,0,0,1,1,4,0,0,2,1,FALSE
0,0,125656,0,0,0,0,0,0,0,0,1505,0,16451,706,435,117,0,0,0,3,278,28377,1817,48,1,0,1,1,1,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,1505,0,16451,716,435,0,0,0,0,3,666,54004,13396,7191,2,2,1,2,0,0,0,0,2,FALSE
0,0,0,1,5,1,2,0,1,1,0,1480,0,14045,706,8021,117,7033,4977,142,1,55,1,1078,0,2,0,1,2,6,1,1,4,0,FALSE
0,0,37257,1,6,1,4,0,1,1,2,1456,0,1686,2852,2321,117,0,0,0,1,46,31,1675,1543,2,4,1,5,2,0,0,0,0,FALSE
0,0,136152,0,0,0,0,0,0,0,0,1452,0,15802,648,8977,117,0,0,619,3,359,1493,5,1,0,1,1,2,3,0,0,2,1,FALSE
0,0,200484,1,1,1,1,0,1,1,2,1437,0,11751,5681,561,0,0,0,0,1,181,30,25828,91,3,0,1,0,0,0,0,0,2,FALSE
0,0,130159,1,6,1,4,0,1,1,2,1437,0,11751,1311,561,117,0,524,0,1,26,1771,3650,10,5,0,5,1,1,0,0,0,1,FALSE
0,0,9504,22,8,1,5,1,1,1,2,1405,0,1187,681,741,117,237,224,0,3,370,7833,42,36,2,0,1,1,1,1,2,0,2,FALSE
0,0,0,1,6,1,4,0,1,1,4,1388,0,15316,689,8730,117,0,0,145,3,1356,1258,6844,415,4,0,1,1,2,0,0,1,1,FALSE
0,0,195906,1,1,1,1,0,1,1,3,1369,0,9879,706,5705,117,4863,3594,0,1,37,2103,234,39,1,0,4,5,5,1,1,0,2,FALSE
0,0,0,1,5,1,2,0,1,1,0,1369,0,9879,706,5705,117,4863,3594,0,3,34,580,907,134,0,0,3,0,3,2,2,0,2,FALSE
0,0,3311,1,7,2,4,0,2,1,0,1359,0,3261,655,1998,117,5199,3808,145,3,144,1422,406,692,0,0,1,3,2,1,1,1,1,FALSE
0,0,0,15,8,1,5,3,1,1,4,1358,0,15035,10148,6255,117,0,0,145,3,1982,50661,4852,738,1,0,1,1,4,0,0,3,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,1350,0,14987,1313,8547,117,0,0,145,3,669,401,22958,1083,1,0,1,1,1,0,0,0,1,FALSE
0,0,0,1,7,2,4,3,1,1,0,1345,0,14983,1311,8546,117,14334,9400,331,3,364,4318,193,44,2,0,1,3,2,0,0,0,2,FALSE
0,0,115724,1,5,1,2,0,1,1,4,1338,0,14950,706,0,117,0,0,168,3,122,298,55,94,4,0,3,4,5,0,0,3,2,FALSE
0,0,35929,11,6,1,4,1,1,1,2,1334,0,14936,706,8522,117,0,0,148,1,26,5610,2824,83,0,0,1,0,3,0,0,0,1,FALSE
0,0,67516,1,1,1,1,0,2,1,0,1333,0,14935,655,0,117,0,0,331,3,435,33299,29,38,0,0,1,4,5,0,0,3,0,FALSE
0,0,167218,1,6,1,4,0,1,1,4,1332,0,6707,1313,7357,117,0,0,331,3,488,18,8104,38,1,0,1,5,5,0,0,4,2,FALSE
0,0,0,27,8,1,5,3,3,1,0,1313,0,14745,716,8440,117,27077,16483,418,3,81,0,4034,872,0,1,1,0,4,1,1,2,1,FALSE
0,0,85802,1,7,2,4,0,1,1,3,1266,0,3709,660,0,117,0,0,0,1,2,230,2118,156,2,1,1,1,2,0,0,0,1,FALSE
0,0,140134,1,1,1,1,0,3,1,0,1265,0,2324,706,1448,117,463,395,1605,3,93,20479,1084,38,1,0,1,3,4,2,3,0,0,FALSE
0,0,99528,22,8,1,5,1,1,1,2,1256,0,2433,655,0,117,0,0,0,1,679,52135,1397,21,3,3,1,1,1,0,0,0,0,FALSE
0,0,207925,1,7,2,4,0,2,1,1,1235,0,10645,706,6133,117,0,0,0,1,139,438,823,39,0,0,1,0,0,0,0,0,1,FALSE
1,0,190492,0,0,0,0,0,0,0,0,1235,0,10645,1479,6133,117,0,0,351,1,133,42212,4258,3747,0,0,1,0,3,0,0,1,0,FALSE
0,0,139655,1,1,1,1,0,1,1,2,1235,0,10645,1479,6133,117,0,0,413,3,34,586,27,38,0,2,2,1,3,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,1235,0,10645,706,6133,117,0,0,0,3,98,1202,173,3540,2,1,1,1,1,0,0,0,1,FALSE
0,0,22967,22,8,1,5,3,1,1,2,1232,0,13852,1513,0,117,0,0,0,3,4,22499,6862,680,2,1,1,0,0,0,0,0,0,FALSE
0,0,0,8,1,1,1,1,1,1,2,1232,0,13852,715,0,117,0,0,145,3,4,1477,261,38,4,2,1,3,5,0,0,3,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,1200,0,13223,648,7554,117,0,0,142,3,93,580,7617,94,0,0,1,0,4,0,0,2,1,FALSE
0,0,136874,1,1,1,1,0,1,1,2,1198,0,13216,1530,7548,117,0,0,411,3,406,318,42,388,3,0,2,1,3,0,0,0,0,FALSE
0,0,53665,0,0,0,0,0,0,0,0,1164,0,12694,715,0,0,0,0,0,3,35,25169,415,1,2,1,1,0,0,0,0,0,0,FALSE
0,0,190065,1,7,2,4,0,1,1,4,1159,0,12668,1087,7231,117,4689,3496,331,3,60,35,1407,63,2,1,1,3,3,0,0,3,0,FALSE
0,0,38022,1,6,1,4,0,1,1,3,1154,0,1381,655,1491,117,0,0,0,1,67,10493,176,121,1,0,4,0,1,0,0,0,0,FALSE
0,0,23768,1,6,1,4,0,1,1,2,1154,0,1381,655,1491,117,269,1711,142,1,4,15065,10656,38,0,4,2,0,2,2,2,0,0,FALSE
0,0,174479,1,8,1,5,0,2,1,3,1149,0,12607,1311,53,117,10491,17,148,3,359,1110,27,1,0,0,1,4,5,0,3,3,1,FALSE
0,0,77452,0,0,0,0,0,0,0,0,1147,0,12605,1313,7200,117,0,0,331,3,36,28,5568,38,1,3,4,5,5,0,0,4,0,FALSE
0,0,117504,1,11,1,6,0,1,1,4,1145,0,6026,1589,3570,117,2350,1851,168,1,176,4915,27,38,4,0,1,4,4,2,2,3,0,FALSE
0,0,0,22,8,1,5,3,1,1,2,1144,0,12601,1513,0,117,0,0,438,3,752,12081,726,2613,2,2,1,0,2,0,0,1,2,FALSE
0,0,160208,15,8,1,5,3,1,1,4,1143,0,12597,655,0,117,0,0,619,3,81,2420,6073,38,0,0,1,6,6,0,0,5,2,FALSE
0,0,162730,43,7,2,4,1,1,1,4,1140,0,12592,655,0,117,0,0,145,1,16,455,520,1104,3,0,1,3,3,0,0,1,1,FALSE
0,0,115401,1,1,1,1,1,1,1,0,1140,0,12592,655,0,117,0,0,0,3,60,6882,7094,298,1,1,1,3,2,0,0,0,0,FALSE
0,0,6375,52,6,1,4,3,2,1,4,1140,0,12592,1530,0,117,2347,0,331,3,1004,4208,27,36,0,0,1,4,6,1,0,5,0,FALSE
0,0,0,1,8,1,5,0,1,1,4,1140,0,12592,1313,0,117,2347,0,145,3,144,233,5302,1071,3,2,4,0,4,1,0,3,1,FALSE
0,0,139972,22,8,1,5,3,1,1,2,1138,0,12590,1923,7191,117,0,0,146,1,312,1981,751,38,0,0,2,5,5,0,0,4,0,FALSE
0,0,119776,8,1,1,1,1,1,1,2,1137,0,12589,1313,7190,117,2343,1848,145,3,278,65537,1814,224,0,0,3,4,3,2,2,1,2,FALSE
0,0,163944,1,6,1,4,0,1,1,2,1124,0,12378,715,51,117,26944,16,146,3,98,71590,104,167,0,1,3,2,3,1,1,0,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,1124,0,12378,2604,51,117,0,16,418,1,158,14012,14932,1,3,2,2,3,5,0,3,3,2,FALSE
0,0,42994,18,8,1,5,1,1,2,3,1122,0,1381,1923,1491,117,0,0,0,3,4,55184,15445,39,1,0,1,1,2,0,0,0,2,FALSE
0,0,188329,22,8,1,5,1,1,1,2,1098,0,11891,8214,6782,117,0,0,932,1,278,67452,27186,424,0,4,1,1,3,0,0,0,1,FALSE
0,0,186287,18,8,1,5,3,1,2,2,1098,0,11891,1311,6782,117,2209,1726,411,3,99,87999,515,39,2,0,1,2,3,3,3,2,0,FALSE
0,0,150999,17,11,1,6,3,1,1,3,1098,0,11891,8214,6782,117,0,0,1764,3,104,65246,354,71,0,0,1,3,2,0,0,2,2,FALSE
0,0,132751,11,6,1,4,1,1,1,2,1098,0,11891,660,6782,0,0,0,145,3,127,295,161,271,0,0,1,0,0,0,0,1,2,FALSE
0,0,79070,17,11,1,6,3,1,1,4,1096,0,1076,706,0,117,204,0,142,3,675,1,378,38,0,0,1,4,5,6,0,4,0,FALSE
0,0,181018,5,5,1,2,3,1,1,2,1091,0,11819,655,51,117,0,16,331,3,24,233,2480,38,1,1,3,4,6,0,5,3,0,FALSE
0,0,133963,1,1,1,1,0,1,1,4,1085,0,11784,8689,0,117,0,0,0,3,688,379,2468,121,3,1,1,0,4,0,0,0,0,FALSE
0,0,182429,0,0,0,0,0,0,0,0,1039,0,11549,708,0,117,0,0,0,3,639,1415,416,44,1,0,1,2,1,0,0,0,0,FALSE
0,0,162296,29,12,2,3,3,1,1,2,1033,0,11456,7865,0,117,0,0,331,3,38,2913,1222,2856,0,0,1,1,4,0,0,2,1,FALSE
0,0,102304,1,1,1,1,3,1,1,0,1033,0,11456,14773,0,0,0,0,0,3,43,10155,3745,13813,0,0,1,0,0,0,0,0,0,FALSE
0,0,192451,20,9,2,5,1,1,1,1,1031,0,11448,716,1087,117,0,0,331,3,84,162,283,44,0,0,3,1,3,0,0,2,0,FALSE
0,0,90256,0,0,0,0,0,0,0,0,1031,0,11448,716,1087,0,0,0,0,3,606,27989,795,4137,2,2,1,3,0,0,0,0,0,FALSE
0,0,160599,0,0,0,0,0,0,0,0,1029,0,11442,1530,6556,117,0,0,331,3,94,586,456,38,0,1,1,1,0,0,0,1,0,FALSE
0,0,0,1,5,1,2,0,1,1,0,1011,0,11076,655,53,117,0,0,556,3,603,808,20668,0,2,0,1,2,0,0,0,0,1,FALSE
0,0,100852,1,2,2,2,0,1,1,2,1010,0,11075,1087,0,117,0,0,331,3,24,6110,1094,237,1,0,1,2,2,0,0,0,1,FALSE
0,0,12739,1,8,1,5,0,1,2,2,984,0,10924,706,0,117,0,0,331,3,49,1921,391,38,1,0,1,0,2,0,0,0,0,FALSE
0,0,135441,1,6,1,4,0,2,1,2,977,0,10910,706,0,117,0,0,0,3,70,25335,51157,595,5,2,1,2,2,0,0,0,2,FALSE
0,0,136239,1,1,1,1,0,1,1,2,973,0,4746,1530,0,117,90939,0,0,1,55,730,635,27591,2,1,3,0,3,3,0,0,2,FALSE
0,0,0,31,9,2,5,1,1,1,4,972,0,10890,655,53,0,0,0,0,3,54,0,1821,310,1,0,2,0,0,0,0,0,2,FALSE
0,0,0,1,11,1,6,0,2,1,0,972,0,10890,1313,53,117,0,17,331,3,405,2122,308,1,0,0,1,2,6,0,4,4,1,FALSE
0,0,207684,38,2,2,2,3,3,1,0,948,0,10645,1479,6133,117,0,0,0,1,38,8958,1057,38,0,1,3,0,4,0,0,0,0,FALSE
0,0,70675,1,7,2,4,0,1,1,0,948,0,10645,1479,6133,117,0,0,0,3,191,33657,11575,8045,2,0,1,3,3,0,0,0,0,FALSE
0,0,159929,1,6,1,4,0,1,1,4,938,0,10495,655,0,117,0,0,556,3,2439,2144,3214,42,0,0,1,4,4,0,0,3,1,FALSE
0,0,118175,27,8,1,5,1,2,1,3,929,0,10342,7156,0,117,0,0,5927,1,20,5553,16738,992,1,1,1,3,4,0,0,4,0,FALSE
0,0,47954,0,0,0,0,0,0,0,0,929,0,10342,689,0,117,0,0,5933,3,48,26210,16646,38,0,0,1,1,2,0,0,0,0,FALSE
0,0,0,39,1,1,1,3,1,1,3,929,0,10342,689,0,117,0,0,0,3,4,178,1209,721,0,0,3,1,1,0,0,0,2,FALSE
0,0,129124,15,8,1,5,3,1,1,3,902,0,3672,1530,53,117,0,17,145,1,656,3137,464,38,2,0,2,2,3,0,2,0,0,FALSE
0,0,105927,24,2,2,2,3,1,1,2,902,0,3672,1530,53,117,0,17,145,3,67,1722,17,1,0,4,2,3,6,0,5,5,0,FALSE
